accession_no,cik,ticker,filed_at_dt,abn_ret_3d,sentiment_label_3d
0000084748-23-000039,84748,ROG,2023-03-29,-0.03439536074376315,-1
0000084839-23-000056,84839,ROL,2023-07-26,-0.013320364348387348,-1
0000089800-23-000029,89800,SHW,2023-10-24,-0.008604124293819293,-1
0000090168-23-000003,90168,SIF,2023-02-02,0.018910648221424076,1
0000090168-23-000014,90168,SIF,2023-04-12,-0.01298538586435638,-1
0000090168-23-000033,90168,SIF,2023-07-06,-0.04008007644830447,-1
0000091767-23-000038,91767,SON,2023-08-01,-0.005767673039904331,0
0000092122-23-000002,92122,SOJE,2023-01-05,-0.024890475343341656,-1
0000092122-23-000097,92122,SOJE,2023-10-17,0.024323053267262917,1
0000092122-23-000103,92122,SOJE,2023-11-02,-0.010232423006939606,-1
0000092380-23-000007,92380,LUV,2023-01-26,-0.02878397340122696,-1
0000096021-23-000031,96021,SYY,2023-01-31,-0.010988170847541667,-1
0000097476-23-000029,97476,TXN,2023-05-03,-0.0022241962700115803,0
0000098362-23-000132,98362,TKR,2023-11-01,-0.01854590840490089,-1
0000100493-23-000049,100493,TSN,2023-02-13,0.021673654134943487,1
0000101199-23-000033,101199,UFCS,2023-05-08,-0.006060346993556176,0
0000101199-23-000039,101199,UFCS,2023-05-17,-0.00564485622305988,0
0000101984-23-000032,101984,UEIC,2023-06-08,-0.032059324203029704,-1
0000102752-23-000006,102752,VSEC,2023-03-09,-0.013303091252201082,-1
0000103730-23-000083,103730,VSH,2023-11-08,0.017963953110252673,1
0000104889-23-000063,104889,GHC,2023-11-01,0.023086683642984385,1
0000105634-23-000008,105634,EME,2023-02-23,0.01357900620538488,1
0000217346-23-000041,217346,TXT,2023-11-28,0.028387990585376555,1
0000230557-23-000010,230557,SIGIP,2023-05-03,0.0007307967650078684,0
0000277948-23-000026,277948,CSX,2023-04-20,-0.034040473216956135,-1
0000318300-23-000241,318300,PEBO,2023-05-25,-0.0403417438474708,-1
0000350852-23-000061,350852,CTBI,2023-04-26,-0.038455720474491306,-1
0000353184-23-000058,353184,AIRT,2023-06-02,-0.04047836416348971,-1
0000353184-23-000149,353184,AIRT,2023-11-29,0.023520215241901066,1
0000701347-23-000002,701347,CPF,2023-01-25,0.03176458090947465,1
0000703351-23-000049,703351,EAT,2023-11-01,-0.0033966976581234487,0
0000706863-23-000061,706863,UNB,2023-10-18,0.009088322265556337,1
0000707388-23-000080,707388,STRRP,2023-06-22,-0.02243394424944356,-1
0000707388-23-000123,707388,STRRP,2023-11-17,-0.0026300773732814697,0
0000708781-23-000037,708781,CASS,2023-10-19,0.03431006387293689,1
0000708821-23-000070,708821,PAR,2023-06-05,0.01950057572314723,1
0000712515-23-000021,712515,EA,2023-05-09,0.0011304159218405996,0
0000712534-23-000141,712534,FRMEP,2023-05-16,-0.0019815969813608003,0
0000712534-23-000298,712534,FRMEP,2023-11-13,-0.009750885818834987,-1
0000715579-23-000085,715579,ACNB,2023-10-19,-0.003185602264129228,0
0000716634-23-000033,716634,RDIB,2023-11-15,0.26221470552571113,1
0000717423-23-000037,717423,MUR,2023-05-12,0.03295246511509675,1
0000717538-23-000122,717538,AROW,2023-05-15,0.05453845052587036,1
0000717538-23-000154,717538,AROW,2023-07-31,0.02648217814607179,1
0000719135-23-000063,719135,APYX,2023-11-16,-0.042770685499173955,-1
0000719733-23-000002,719733,KTCC,2023-01-23,-0.03893230268721193,-1
0000720005-23-000081,720005,RJF-PB,2023-11-21,0.002399831554653842,0
0000726958-23-000099,726958,CASY,2023-12-11,-0.03448371192478461,-1
0000733269-23-000009,733269,RAMP,2023-02-07,-0.0035044019173753327,0
0000733269-23-000038,733269,RAMP,2023-11-08,-0.09134651866995347,-1
0000739421-23-000054,739421,CZFS,2023-07-06,-0.03890531698802402,-1
0000746210-23-000075,746210,OBLG,2023-09-22,-0.05948093356082351,-1
0000746598-23-000004,746598,BRC,2023-02-01,-0.00676536575539044,0
0000764065-23-000117,764065,CLF,2023-06-09,0.025452751893693115,1
0000764622-23-000109,764622,PNW,2023-12-01,0.009324863796778438,1
0000766421-23-000025,766421,ALK,2023-05-10,-0.004507558162163416,0
0000766421-23-000042,766421,ALK,2023-10-19,-0.0036406842895017055,0
0000766829-23-000122,766829,SJW,2023-07-31,0.02465595635245621,1
0000776901-23-000190,776901,INDB,2023-08-23,-0.01719548860506337,-1
0000779544-23-000040,779544,ARKR,2023-12-18,0.0234343575490209,1
0000785161-23-000003,785161,EHC,2023-02-07,0.01430251814796768,1
0000785557-23-000010,785557,DLHC,2023-01-27,-0.024995697994580457,-1
0000793952-23-000071,793952,HOG,2023-04-27,-0.02208774713424888,-1
0000793952-23-000133,793952,HOG,2023-06-27,0.04332598019949385,1
0000796343-23-000084,796343,ADBE,2023-04-24,-0.0024677292671064777,0
0000807863-23-000135,807863,MITK,2023-11-07,-0.015119478741792647,-1
0000811589-23-000016,811589,FBNC,2023-03-15,-0.01048560824274869,-1
0000816761-23-000004,816761,TDC,2023-02-13,0.03174437158497001,1
0000822818-23-000045,822818,CLH,2023-11-01,-0.016163409974998877,-1
0000823277-23-000040,823277,CHSCO,2023-07-20,0.004123835425299038,0
0000824142-23-000020,824142,AAON,2023-02-27,0.01352727673045484,1
0000826154-23-000135,826154,ORRF,2023-08-10,0.01555184748317584,1
0000827052-23-000106,827052,EIX,2023-12-26,0.02511511290616497,1
0000827054-23-000091,827054,MCHP,2023-06-27,0.038020498194298646,1
0000827187-23-000091,827187,SNBR,2023-11-07,-0.12265929266512277,-1
0000829323-23-000004,829323,INUV,2023-03-07,-0.1550584914779124,-1
0000829323-23-000016,829323,INUV,2023-04-27,0.018882445973490203,1
0000832480-23-000002,832480,UTGN,2023-01-03,-0.01214921456767204,-1
0000833444-23-000007,833444,JCI,2023-03-14,-0.016906477934501063,-1
0000833444-23-000042,833444,JCI,2023-12-08,-0.06467108154371781,-1
0000842517-23-000141,842517,ISBA,2023-07-20,-0.08348517168352554,-1
0000845877-23-000014,845877,AGM-PG,2023-02-08,-0.006085196634819212,0
0000846617-23-000081,846617,DCOMP,2023-10-27,-0.015958755966995808,-1
0000849869-23-000016,849869,SLGN,2023-02-22,0.009014229097813908,1
0000849869-23-000146,849869,SLGN,2023-10-25,-0.008151297014086234,-1
0000851968-23-000062,851968,MHK,2023-04-27,-0.021438651391342933,-1
0000851968-23-000082,851968,MHK,2023-07-27,0.012127668997182095,1
0000852772-23-000078,852772,DENN,2023-08-10,-0.041324539823747175,-1
0000864749-23-000055,864749,TRMB,2023-04-18,0.002316701313983205,0
0000864749-23-000147,864749,TRMB,2023-06-06,-0.01986023787088209,-1
0000866291-23-000043,866291,ALGM,2023-08-01,-0.02842103079523217,-1
0000868671-23-000106,868671,GBCI,2023-05-15,0.01900864062913543,1
0000875320-23-000019,875320,VRTX,2023-08-01,-0.037614348456372904,-1
0000875357-23-000027,875357,BOKF,2023-05-05,-0.027603222513011616,-1
0000875357-23-000034,875357,BOKF,2023-07-12,0.011500707225670093,1
0000876167-23-000056,876167,PRGS,2023-02-07,0.000705785085782118,0
0000877860-23-000110,877860,NHI,2023-11-07,-0.010450103950565004,-1
0000879169-23-000038,879169,INCY,2023-10-31,-0.02655375520779435,-1
0000879526-23-000017,879526,WNC,2023-03-08,-0.06937870029261539,-1
0000879635-23-000063,879635,MPB,2023-08-08,-0.05981504776752833,-1
0000882184-23-000110,882184,DHI,2023-11-07,-0.0023775005333777077,0
0000883237-23-000117,883237,VRTS,2023-07-28,0.011585566158890614,1
0000883984-23-000003,883984,ICUI,2023-01-03,-0.036704661078225564,-1
0000883984-23-000034,883984,ICUI,2023-11-03,-0.20083096486541374,-1
0000883984-23-000037,883984,ICUI,2023-11-06,-0.20083096486541374,-1
0000885508-23-000007,885508,STRS,2023-03-02,-0.005698930942352187,0
0000885590-23-000016,885590,BHC,2023-05-04,0.02024708479214432,1
0000886206-23-000019,886206,FC,2023-06-14,0.004467090136024199,0
0000886346-23-000086,886346,KAI,2023-05-18,-0.011480521190419313,-1
0000891166-23-000054,891166,UVE,2023-06-13,-0.015111755953324701,-1
0000891482-23-000019,891482,FLL,2023-05-08,-0.037688376534343204,-1
0000893538-23-000107,893538,SM,2023-11-02,-0.10691731641234437,-1
0000893847-23-000022,893847,HWBK,2023-10-27,0.0384597052888751,1
0000895419-23-000121,895419,WOLF,2023-10-30,-0.010274321416730903,-1
0000899751-23-000038,899751,TWI,2023-05-03,0.0431668411413082,1
0000899923-23-000064,899923,MYGN,2023-10-05,-0.014575739626256912,-1
0000907471-23-000126,907471,CASH,2023-10-25,-0.029536008385986134,-1
0000909832-23-000062,909832,COST,2023-12-14,0.007724950515171414,0
0000910406-23-000023,910406,HAIN,2023-03-20,0.011609601228227406,1
0000910521-23-000039,910521,DECK,2023-10-26,0.0012895007757542931,0
0000911147-23-000034,911147,CNTY,2023-04-04,0.05529158066918294,1
0000911147-23-000053,911147,CNTY,2023-07-25,0.056551820916013185,1
0000912093-23-000022,912093,VIAV,2023-05-02,-0.0015908944026914451,0
0000912242-23-000002,912242,MAC,2023-02-07,-0.0009761236853480515,0
0000912463-23-000057,912463,GES,2023-09-29,-0.008679479088371966,-1
0000912463-23-000061,912463,GES,2023-11-21,0.041225656584109815,1
0000912593-23-000235,912593,SUI,2023-11-13,0.013928784568258523,1
0000913760-23-000147,913760,SNEX,2023-11-07,0.02031339689629519,1
0000914208-23-000341,914208,IVZ,2023-05-10,-0.022256447915580457,-1
0000914475-23-000078,914475,NBIX,2023-11-13,-0.03468534921325417,-1
0000915779-23-000007,915779,DAKT,2023-01-30,-0.031475293684708916,-1
0000915779-23-000026,915779,DAKT,2023-05-11,0.09879730274150678,1
0000915913-23-000052,915913,ALB,2023-02-27,0.0008825633886875295,0
0000916365-23-000097,916365,TSCO,2023-08-10,0.006007649386758573,0
0000918545-23-000001,918545,BISA,2023-03-27,0.03962052234554192,1
0000920148-23-000008,920148,LH,2023-01-18,-0.024748315118937825,-1
0000920148-23-000012,920148,LH,2023-02-16,-0.024779513821519994,-1
0000920148-23-000076,920148,LH,2023-10-12,0.003988093689996308,0
0000920371-23-000044,920371,SSD,2023-02-06,-0.022569997210659443,-1
0000920371-23-000160,920371,SSD,2023-09-06,0.00819909842510369,1
0000920371-23-000183,920371,SSD,2023-11-08,0.0728949196531683,1
0000922224-23-000043,922224,PPL,2023-08-04,0.01059661074922491,1
0000924805-23-000004,924805,FRHC,2023-02-10,0.2524936975441622,1
0000926326-23-000027,926326,OMCL,2023-08-01,0.009565492198229775,1
0000927628-23-000285,927628,COF-PN,2023-10-26,0.00941817497165287,1
0000927653-23-000086,927653,MCK,2023-11-07,0.015078154413478151,1
0000928054-23-000188,928054,FTK,2023-09-25,0.017339587460850847,1
0000929351-23-000035,929351,LGF-B,2023-11-29,0.09104477352311247,1
0000931148-23-000028,931148,EAF,2023-01-06,0.032464654170101026,1
0000931148-23-000073,931148,EAF,2023-04-28,0.013851499141611212,1
0000934549-23-000050,934549,ACTG,2023-05-11,0.02956308823208631,1
0000935703-23-000030,935703,DLTR,2023-05-25,-0.09419018480340147,-1
0000936395-23-000037,936395,CIEN,2023-10-03,-0.034895368727887344,-1
0000936528-23-000043,936528,WAFDP,2023-01-26,0.009164355259576373,1
0000940944-23-000071,940944,DRI,2023-12-15,-0.03097599058397904,-1
0000949157-23-000074,949157,CENX,2023-12-19,0.0640499010274087,1
0001002638-23-000035,1002638,OTEX,2023-11-28,-0.007682913900509902,0
0001003078-23-000048,1003078,MSM,2023-04-04,0.022807242044428078,1
0001005229-23-000229,1005229,CMCO,2023-08-02,-0.02327607225609951,-1
0001014473-23-000021,1014473,VRSN,2023-05-03,-0.026951995548037844,-1
0001018399-23-000039,1018399,EBTC,2023-04-25,-0.02268706524506281,-1
0001020569-23-000105,1020569,IRM,2023-05-04,-0.010266882530884924,-1
0001022079-23-000006,1022079,DGX,2023-02-02,0.028799356479142446,1
0001022321-23-000095,1022321,GEL,2023-11-02,-0.05624059377576862,-1
0001022408-23-000058,1022408,PLUS,2023-08-07,0.0005059153915681902,0
0001026214-23-000097,1026214,FMCKK,2023-09-06,-0.0024173055204979033,0
0001026655-23-000186,1026655,CMT,2023-11-07,0.027038713011858784,1
0001028918-23-000135,1028918,PPBI,2023-12-06,-0.0038296402793125406,0
0001031308-23-000007,1031308,BSY,2023-07-27,-0.013307040849779517,-1
0001040161-23-000033,1040161,PXLW,2023-08-08,-0.10986476288678348,-1
0001043337-23-000002,1043337,SRI,2023-01-31,0.03070677537459443,1
0001043509-23-000002,1043509,SAH,2023-02-15,0.004626519300342191,0
0001047340-23-000119,1047340,FDP,2023-05-04,0.014478603949070079,1
0001051512-23-000057,1051512,TDS-PV,2023-08-10,-0.01838211989951888,-1
0001053507-23-000045,1053507,AMT,2023-03-08,0.044888358884333845,1
0001053507-23-000048,1053507,AMT,2023-03-09,0.04991493676860559,1
0001056358-23-000025,1056358,MTEX,2023-04-18,-0.05386140576292775,-1
0001057877-23-000033,1057877,IDA,2023-06-02,0.009485641722846605,1
0001058090-23-000005,1058090,CMG,2023-02-07,-0.01882609745556396,-1
0001062822-23-000019,1062822,LXRX,2023-05-02,0.17820120197093825,1
0001062822-23-000055,1062822,LXRX,2023-11-08,0.05325441730945979,1
0001064728-23-000027,1064728,BTU,2023-03-29,0.003938555996980897,0
0001064728-23-000035,1064728,BTU,2023-04-17,-0.07363754378754828,-1
0001065059-23-000005,1065059,LEU,2023-02-21,-0.02094167222128318,-1
0001069157-23-000093,1069157,EWBC,2023-08-07,-0.014228853545348752,-1
0001070235-23-000047,1070235,BB,2023-03-24,0.0045893459925920865,0
0001071236-23-000013,1071236,RRBI,2023-02-23,0.0366490629418974,1
0001074902-23-000053,1074902,LCNB,2023-04-21,-0.03510542014557416,-1
0001075531-23-000054,1075531,BKNG,2023-10-24,-0.004005233265681141,0
0001082554-23-000007,1082554,UTHR,2023-02-22,0.0011688617444570726,0
0001083301-23-000066,1083301,WULF,2023-12-28,-0.07048684821375306,-1
0001084048-23-000062,1084048,ZD,2023-08-09,0.006480988219847994,0
0001084991-23-000058,1084991,NGS,2023-05-15,0.04818835848007219,1
0001084991-23-000127,1084991,NGS,2023-11-20,0.04863620164901228,1
0001089063-23-000061,1089063,DKS,2023-04-24,-0.029586983588156368,-1
0001093557-23-000117,1093557,DXCM,2023-04-27,-0.014247575160448833,-1
0001096056-23-000002,1096056,LXFR,2023-02-14,0.010006494859330917,1
0001096056-23-000005,1096056,LXFR,2023-02-28,-0.03266560632620574,-1
0001096343-23-000009,1096343,MKL,2023-02-07,-0.007910145651720102,0
0001096752-23-000014,1096752,EPC,2023-05-09,0.0010120298410694062,0
0001099800-23-000037,1099800,EW,2023-10-25,0.0012996030798984037,0
0001101215-23-000077,1101215,BFH,2023-04-27,-0.08220456563326473,-1
0001101215-23-000171,1101215,BFH,2023-09-06,-0.015113865805063353,-1
0001102993-23-000014,1102993,LPSN,2023-03-15,-0.044652641760136946,-1
0001108524-23-000029,1108524,CRM,2023-06-12,0.004014627472681109,0
0001109357-23-000027,1109357,EXC,2023-04-27,0.016290701912511363,1
0001111335-23-000012,1111335,VC,2023-03-07,-0.06050962981832586,-1
0001113169-23-000009,1113169,TROW,2023-03-06,-0.024778238776264727,-1
0001120970-23-000098,1120970,LODE,2023-12-27,-0.0014376633157416885,0
0001124140-23-000042,1124140,EXAS,2023-05-09,0.028272339511776323,1
0001127537-23-000032,1127537,LUNG,2023-08-02,-0.0877442925580354,-1
0001130310-23-000055,1130310,CNP,2023-04-24,-0.035709246328842315,-1
0001133311-23-000020,1133311,TZOO,2023-06-01,0.07276406242857303,1
0001133421-23-000049,1133421,NOC,2023-09-22,0.04143354209959704,1
0001136893-23-000069,1136893,FIS,2023-04-21,0.008464408699772163,1
0001137789-23-000021,1137789,STX,2023-03-29,-0.006746276790384975,0
0001144879-23-000201,1144879,APLD,2023-09-28,-0.11692927070317782,-1
0001144980-23-000119,1144980,ABG,2023-09-05,-0.023569029372243033,-1
0001159036-23-000006,1159036,HALO,2023-02-06,-0.03556146227730239,-1
0001159167-23-000035,1159167,IRBT,2023-05-09,-0.052963631489355345,-1
0001159167-23-000068,1159167,IRBT,2023-11-07,-0.061935687124583416,-1
0001164863-23-000033,1164863,NPO,2023-05-02,-0.06214605550470731,-1
0001164863-23-000051,1164863,NPO,2023-10-31,0.002014681977366317,0
0001166388-23-000165,1166388,VRNT,2023-11-28,-0.028492903491372235,-1
0001200375-23-000004,1200375,CDXS,2023-01-23,0.02129973840758148,1
0001217234-23-000051,1217234,CDNA,2023-03-13,-0.056234430625847986,-1
0001227654-23-000052,1227654,CMP,2023-02-21,-0.01153659921148631,-1
0001254699-23-000017,1254699,QVCC,2023-05-05,0.03427284956521848,1
0001261654-23-000089,1261654,UTI,2023-08-08,0.05300793506627932,1
0001262976-23-000028,1262976,CMPR,2023-03-23,0.3334475612101655,1
0001267238-23-000032,1267238,AIZN,2023-05-12,-0.0026133669846293284,0
0001274737-23-000041,1274737,XGN,2023-05-04,0.02833772192993056,1
0001277902-23-000153,1277902,MVBF,2023-07-27,-0.011922923823643461,-1
0001285550-23-000114,1285550,CLPT,2023-11-09,0.08777397181161506,1
0001286139-23-000130,1286139,LZ,2023-11-07,-0.030757835811109024,-1
0001287750-23-000009,1287750,ARCC,2023-02-07,-0.0167487333439863,-1
0001287750-23-000018,1287750,ARCC,2023-04-25,-0.0023172057691547288,0
0001295947-23-000024,1295947,PBH,2023-08-03,-0.031712105026636905,-1
0001297989-23-000006,1297989,EXLS,2023-07-27,-0.011128306331615101,-1
0001299969-23-000026,1299969,CHCI,2023-08-11,-0.013955247519990888,-1
0001299969-23-000037,1299969,CHCI,2023-12-26,0.03513101659873008,1
0001304492-23-000029,1304492,ATEX,2023-06-14,-0.09804631117406248,-1
0001309402-23-000076,1309402,GPRE,2023-05-09,0.04442172033663727,1
0001315098-23-000159,1315098,RBLX,2023-10-06,0.043786871631136925,1
0001320695-23-000101,1320695,THS,2023-05-30,-0.017833096117058744,-1
0001321655-23-000005,1321655,PLTR,2023-02-13,0.011621372880844416,1
0001321655-23-000061,1321655,PLTR,2023-06-09,0.04067271900034264,1
0001324404-23-000017,1324404,CF,2023-08-02,-0.023694539625776834,-1
0001324424-23-000010,1324424,EXPE,2023-02-16,-0.0024454019134811933,0
0001326160-23-000113,1326160,DUKB,2023-04-28,0.02074194050639966,1
0001326190-23-000025,1326190,ALT,2023-05-11,-0.10467879503637034,-1
0001326801-23-000038,1326801,META,2023-04-10,0.0287410614297563,1
0001327318-23-000033,1327318,TRUE,2023-09-26,-0.06688365274870345,-1
0001327567-23-000035,1327567,PANW,2023-11-17,0.018515791656805947,1
0001331520-23-000049,1331520,HOMB,2023-07-20,0.017530964576313313,1
0001336917-23-000030,1336917,UA,2023-07-06,0.06129853673927799,1
0001340122-23-000042,1340122,CLMT,2023-03-24,-0.01784028560609041,-1
0001341766-23-000004,1341766,CELH,2023-08-01,0.026726743054411584,1
0001356576-23-000008,1356576,SUPN,2023-02-28,-0.0467215017306597,-1
0001356576-23-000031,1356576,SUPN,2023-05-09,-0.053592779628011455,-1
0001360604-23-000097,1360604,HR,2023-11-03,-0.0544788093500399,-1
0001362468-23-000046,1362468,ALGT,2023-08-17,-0.015597685967508546,-1
0001367644-23-000163,1367644,EBS,2023-08-30,-0.01409674234180791,-1
0001367859-23-000120,1367859,CZWI,2023-06-21,-0.0037052187841907225,0
0001370053-23-000064,1370053,ANAB,2023-11-02,-0.12140914416841941,-1
0001372514-23-000101,1372514,KPRX,2023-06-15,-0.07064137475733145,-1
0001375365-23-000009,1375365,SMCI,2023-01-31,0.04549009481452937,1
0001376339-23-000066,1376339,MDXG,2023-09-05,0.05757780502061527,1
0001380106-23-000130,1380106,RPID,2023-07-18,0.022834940844459917,1
0001384905-23-000068,1384905,RNG,2023-12-11,0.04969155964308691,1
0001393052-23-000017,1393052,VEEV,2023-03-07,0.013392671366793785,1
0001393311-23-000079,1393311,PSA-PS,2023-08-02,0.004881955154851014,0
0001393612-23-000012,1393612,DFS,2023-03-14,-0.04057074082564305,-1
0001395942-23-000061,1395942,KAR,2023-05-12,0.012308800385633534,1
0001396440-23-000030,1396440,MAIN,2023-02-23,0.027386128216469352,1
0001396814-23-000013,1396814,PCRX,2023-03-22,0.028227137026227922,1
0001396814-23-000035,1396814,PCRX,2023-08-02,-0.014152069551399693,-1
0001398987-23-000138,1398987,HOUS,2023-07-26,0.0022699230249605407,0
0001402829-23-000034,1402829,ORN,2023-05-22,0.009849559027983013,1
0001403475-23-000023,1403475,BMRC,2023-04-26,-0.15200185181307468,-1
0001403475-23-000048,1403475,BMRC,2023-09-19,0.003420436254705894,0
0001405495-23-000010,1405495,IDCC,2023-02-15,-0.005429410510274013,0
0001408075-23-000004,1408075,GPK,2023-02-07,0.012142805531516254,1
0001408534-23-000021,1408534,FGBIP,2023-03-31,-0.0010799949726960634,0
0001408534-23-000083,1408534,FGBIP,2023-10-23,-0.04195097806821735,-1
0001410384-23-000046,1410384,QTWO,2023-03-13,-0.043925724928877474,-1
0001411342-23-000174,1411342,EFC-PB,2023-10-25,0.01573845407208352,1
0001411342-23-000190,1411342,EFC-PB,2023-11-27,-0.00875039616311557,-1
0001413329-23-000124,1413329,PM,2023-05-03,-0.0008126049139194347,0
0001413447-23-000057,1413447,NXPI,2023-07-25,0.015733293989159236,1
0001417398-23-000010,1417398,HI,2023-02-08,-0.0045465402100413055,0
0001418135-23-000037,1418135,KDP,2023-12-07,0.012882269966251636,1
0001418819-23-000036,1418819,IRDM,2023-11-09,0.026227173606479193,1
